TIME,C,C#,D,Eb,E,F,F#,G,Ab,A,Bb,B
15.882449,0.283100,0.232812,0.518581,0.402988,1.000000,0.758972,0.273310,0.513400,0.718525,0.596947,0.279795,0.367257
15.905669,0.241313,0.195814,0.506578,0.372376,1.000000,0.724597,0.252755,0.483462,0.655385,0.576997,0.267483,0.318196
15.928889,0.219231,0.187958,0.466595,0.364633,1.000000,0.698660,0.217491,0.486973,0.599054,0.558480,0.267464,0.272817
15.952109,0.197125,0.186871,0.417331,0.365164,1.000000,0.696837,0.204806,0.497978,0.565358,0.546956,0.284442,0.235306
15.975329,0.175198,0.168935,0.383317,0.375957,1.000000,0.686244,0.205155,0.492524,0.530031,0.530537,0.276361,0.225474
15.998549,0.158567,0.145859,0.393320,0.387875,1.000000,0.683842,0.214381,0.470788,0.496315,0.521381,0.257193,0.223110
16.021769,0.135664,0.117648,0.416451,0.386703,1.000000,0.677378,0.225774,0.446261,0.447083,0.504032,0.242768,0.208360
16.044989,0.119443,0.090122,0.437153,0.376788,1.000000,0.667587,0.242835,0.439810,0.400469,0.478808,0.229559,0.205340
16.068209,0.110264,0.083323,0.436093,0.363250,1.000000,0.675230,0.268102,0.446256,0.356921,0.453131,0.215999,0.184575
16.091429,0.107592,0.089952,0.428349,0.356767,1.000000,0.701017,0.308263,0.483940,0.326008,0.429930,0.219727,0.161624
16.114649,0.100193,0.102828,0.397442,0.355951,1.000000,0.747970,0.354727,0.529198,0.321612,0.417498,0.233112,0.130515
16.137868,0.095873,0.115335,0.351154,0.365374,1.000000,0.804546,0.405790,0.568616,0.363699,0.400969,0.221899,0.125744
16.161088,0.094719,0.123772,0.370319,0.388094,1.000000,0.885666,0.467503,0.608757,0.449174,0.398904,0.207156,0.141862
16.184308,0.108254,0.123516,0.461831,0.409013,1.000000,0.974762,0.522647,0.672776,0.559992,0.420458,0.204547,0.191943
16.207528,0.115151,0.125974,0.506718,0.396772,0.946311,1.000000,0.552794,0.712991,0.644388,0.440941,0.193100,0.239802
16.230748,0.127326,0.155098,0.509330,0.367134,0.886193,1.000000,0.571237,0.737666,0.713872,0.461728,0.189179,0.228849
16.253968,0.140857,0.186099,0.491355,0.381289,0.869780,1.000000,0.580869,0.753118,0.779432,0.495045,0.206458,0.207574
16.277188,0.149996,0.202166,0.440651,0.402113,0.867069,1.000000,0.591160,0.737892,0.803256,0.506133,0.207728,0.187398
16.300408,0.165508,0.200665,0.398801,0.434049,0.876775,1.000000,0.613681,0.720981,0.809110,0.500955,0.193107,0.202454
16.323628,0.179299,0.197790,0.405524,0.464839,0.897436,1.000000,0.649203,0.691331,0.807081,0.507723,0.191168,0.226176
16.346848,0.208064,0.218126,0.410629,0.489360,0.917528,1.000000,0.695721,0.680213,0.827652,0.544032,0.228313,0.264841
16.370068,0.272744,0.320429,0.483383,0.557193,0.956988,1.000000,0.734968,0.716650,0.876827,0.623461,0.320512,0.323493
16.393288,0.290898,0.272185,0.412836,0.515107,0.942244,1.000000,0.737807,0.680162,0.847128,0.581225,0.287380,0.333624
16.416508,0.329767,0.270968,0.424279,0.514242,0.980038,1.000000,0.723951,0.657857,0.864949,0.588943,0.261792,0.337675
16.439728,0.346535,0.261872,0.393553,0.490723,0.982676,1.000000,0.698005,0.661676,0.881955,0.588699,0.253301,0.327469
16.462948,0.344304,0.252266,0.368589,0.448564,0.973728,1.000000,0.660917,0.643274,0.902821,0.592472,0.224810,0.328779
16.486168,0.342595,0.243807,0.361762,0.401746,0.950959,1.000000,0.588196,0.626700,0.898838,0.575483,0.187748,0.322143
16.509388,0.322411,0.233272,0.357518,0.361408,0.940524,1.000000,0.520642,0.607823,0.879840,0.573790,0.159332,0.295606
16.532608,0.287053,0.220758,0.356705,0.339178,0.968625,1.000000,0.478341,0.575162,0.852522,0.576945,0.154102,0.277998
16.555828,0.257148,0.208691,0.358183,0.318326,0.998976,1.000000,0.463600,0.552681,0.825135,0.580014,0.155606,0.253706
16.579048,0.216629,0.199259,0.340564,0.294331,1.000000,0.970403,0.433950,0.531672,0.778144,0.566433,0.158569,0.220306
16.602268,0.183375,0.188075,0.315400,0.286490,1.000000,0.953768,0.401711,0.520133,0.734865,0.557671,0.159902,0.194132
16.625488,0.155625,0.172014,0.293163,0.292635,1.000000,0.932687,0.370915,0.512727,0.695131,0.549526,0.151884,0.179100
16.648707,0.132801,0.150864,0.276365,0.293535,1.000000,0.903249,0.350538,0.513577,0.649449,0.532548,0.141435,0.156094
16.671927,0.121089,0.128814,0.251965,0.289644,1.000000,0.872655,0.338585,0.518589,0.604293,0.517270,0.142542,0.138528
16.695147,0.105459,0.104643,0.235482,0.289641,1.000000,0.840226,0.329915,0.522058,0.561676,0.503731,0.147312,0.132263
16.718367,0.091619,0.088449,0.233008,0.293956,1.000000,0.812014,0.320068,0.524955,0.515467,0.483544,0.152313,0.106384
16.741587,0.079263,0.081981,0.245048,0.303715,1.000000,0.786045,0.314147,0.530295,0.470251,0.462617,0.157814,0.083795
16.764807,0.067552,0.075661,0.287356,0.317118,1.000000,0.767781,0.312523,0.542674,0.425815,0.438133,0.165203,0.094799
16.788027,0.060502,0.074218,0.318003,0.324167,1.000000,0.761323,0.316020,0.561422,0.387367,0.417718,0.163763,0.112826
16.811247,0.054367,0.075937,0.318587,0.317115,1.000000,0.764423,0.351865,0.597407,0.360744,0.397106,0.159016,0.118432
16.834467,0.050907,0.076443,0.316885,0.297278,1.000000,0.788239,0.407770,0.686477,0.350130,0.374907,0.159352,0.111579
16.857687,0.056305,0.081798,0.349101,0.273575,1.000000,0.844054,0.478161,0.769054,0.381357,0.363660,0.162682,0.120389
16.880907,0.062503,0.118556,0.397088,0.299304,1.000000,0.923224,0.561364,0.834522,0.463247,0.370568,0.166486,0.137593
16.904127,0.084223,0.175899,0.414393,0.337296,0.983303,1.000000,0.679128,0.871446,0.566480,0.389600,0.183279,0.165229
16.927347,0.118180,0.231510,0.357882,0.343874,0.923570,1.000000,0.760101,0.821248,0.642298,0.405609,0.204070,0.181798
16.950567,0.167901,0.267211,0.318327,0.354989,0.876862,1.000000,0.751295,0.736027,0.696914,0.432290,0.211543,0.202629
16.973787,0.174020,0.251797,0.263915,0.357117,0.821731,1.000000,0.655554,0.643582,0.717533,0.428698,0.204871,0.169471
16.997007,0.182149,0.214412,0.233380,0.384152,0.807692,1.000000,0.623083,0.599822,0.730224,0.433047,0.199937,0.162671
17.020227,0.194137,0.196251,0.236845,0.396934,0.819062,1.000000,0.637938,0.597955,0.745469,0.463930,0.211781,0.190618
17.043447,0.199434,0.216902,0.241452,0.405949,0.838532,1.000000,0.670848,0.582865,0.771957,0.481539,0.233478,0.197043
17.066667,0.315361,0.367304,0.350784,0.488571,0.904864,1.000000,0.740999,0.618328,0.829180,0.543323,0.282003,0.291235
17.089887,0.319280,0.352264,0.331381,0.483528,0.919244,1.000000,0.725754,0.579477,0.809727,0.561345,0.302484,0.321995
17.113107,0.360116,0.342929,0.349590,0.479394,0.932177,1.000000,0.742508,0.582835,0.811840,0.576692,0.309477,0.331496
17.136327,0.351140,0.288981,0.297902,0.486064,0.919031,1.000000,0.715104,0.543803,0.828708,0.567203,0.309311,0.291013
17.159546,0.339579,0.271052,0.329845,0.473075,0.924133,1.000000,0.701236,0.567225,0.849970,0.582074,0.312058,0.300348
17.182766,0.333635,0.260376,0.332258,0.473110,0.932618,1.000000,0.661472,0.558854,0.885085,0.595958,0.306629,0.289721
17.205986,0.348158,0.282579,0.315944,0.455957,0.965331,1.000000,0.591210,0.552056,0.874592,0.596573,0.269892,0.290832
17.229206,0.345577,0.271949,0.290588,0.363818,0.957794,1.000000,0.567019,0.550794,0.837335,0.594872,0.232966,0.257752
17.252426,0.284253,0.230479,0.313776,0.319225,0.936699,1.000000,0.509355,0.534218,0.769909,0.543514,0.247812,0.265209
17.275646,0.279283,0.215522,0.388285,0.314957,0.939647,1.000000,0.470434,0.536625,0.738208,0.557517,0.226826,0.233285
17.298866,0.266608,0.196889,0.427132,0.308736,0.982936,1.000000,0.468978,0.586273,0.743075,0.584445,0.220837,0.205654
17.322086,0.244549,0.185735,0.424292,0.293254,0.990436,1.000000,0.452450,0.606007,0.715199,0.597245,0.210908,0.192364
17.345306,0.206925,0.167121,0.392481,0.275042,0.989505,1.000000,0.432372,0.582447,0.689229,0.591485,0.203588,0.183619
17.368526,0.194762,0.177627,0.360859,0.275402,0.982039,1.000000,0.424040,0.536117,0.669530,0.582154,0.220418,0.197540
17.391746,0.176417,0.177698,0.303956,0.302556,0.990812,1.000000,0.417664,0.462498,0.644224,0.580723,0.255381,0.197149
17.414966,0.161505,0.157634,0.253923,0.321245,0.983089,1.000000,0.418585,0.409873,0.603263,0.564793,0.291176,0.212373
17.438186,0.148503,0.134190,0.287553,0.328113,0.985998,1.000000,0.404680,0.373601,0.571917,0.560023,0.389539,0.211355
17.461406,0.128480,0.110573,0.256153,0.352245,0.982391,1.000000,0.383784,0.362730,0.541840,0.521314,0.443299,0.199454
17.484626,0.139325,0.092647,0.203904,0.320381,0.941418,1.000000,0.355859,0.354350,0.511390,0.472760,0.532623,0.181165
17.507846,0.128788,0.101114,0.188223,0.334172,0.882333,1.000000,0.327326,0.383480,0.502399,0.432567,0.583248,0.183070
17.531066,0.140150,0.114508,0.207125,0.339053,0.889747,1.000000,0.328218,0.444255,0.518314,0.436892,0.656307,0.187662
17.554286,0.160213,0.142742,0.272257,0.335773,0.809215,1.000000,0.327902,0.516660,0.527357,0.443866,0.713474,0.167845
17.577506,0.150777,0.151061,0.334056,0.346033,0.796891,1.000000,0.308248,0.584544,0.630117,0.444187,0.750785,0.184155
17.600726,0.148038,0.151659,0.354691,0.367849,0.725548,1.000000,0.297591,0.660167,0.749572,0.469550,0.760190,0.174551
17.623946,0.144588,0.179124,0.386846,0.377467,0.651057,1.000000,0.310286,0.748218,0.861652,0.505020,0.693072,0.168818
17.647166,0.173287,0.203594,0.389581,0.384996,0.664059,1.000000,0.310470,0.820901,0.995025,0.505872,0.670413,0.172387
17.670385,0.157073,0.217796,0.372413,0.375229,0.653008,0.950613,0.299490,0.817129,1.000000,0.495330,0.612537,0.164396
17.693605,0.138492,0.229069,0.374395,0.376833,0.669727,0.921776,0.321407,0.817443,1.000000,0.488638,0.558754,0.175726
17.716825,0.142101,0.234619,0.371901,0.378005,0.707323,0.922453,0.373815,0.827264,1.000000,0.482087,0.508479,0.193577
17.740045,0.144341,0.233541,0.355003,0.368709,0.716189,0.894729,0.420080,0.857355,1.000000,0.483307,0.444317,0.205176
17.763265,0.166898,0.248542,0.388556,0.382844,0.717828,0.864051,0.483236,0.918011,1.000000,0.517429,0.409997,0.247301
17.786485,0.224576,0.281058,0.419376,0.420644,0.719337,0.840062,0.508086,0.972950,1.000000,0.542346,0.400848,0.313101
17.809705,0.232002,0.267195,0.366508,0.390851,0.687143,0.790920,0.511902,1.000000,0.969469,0.535337,0.379386,0.327364
17.832925,0.233209,0.246336,0.358800,0.363344,0.634413,0.709954,0.433554,1.000000,0.885896,0.468557,0.313639,0.298095
17.856145,0.207599,0.220503,0.359836,0.319439,0.576699,0.630697,0.361736,1.000000,0.815731,0.426480,0.254806,0.271242
17.879365,0.192611,0.189495,0.366067,0.286634,0.531542,0.570984,0.306278,1.000000,0.746637,0.383346,0.208015,0.249467
17.902585,0.182028,0.166623,0.374681,0.263069,0.507072,0.534499,0.243475,1.000000,0.694033,0.355517,0.166305,0.212705
17.925805,0.156392,0.154597,0.356125,0.232676,0.481225,0.500289,0.197121,1.000000,0.618301,0.330346,0.137935,0.174719
17.949025,0.129453,0.125467,0.314224,0.194691,0.449753,0.458654,0.178322,1.000000,0.532526,0.294266,0.107373,0.153650
17.972245,0.109866,0.108426,0.296471,0.170582,0.422816,0.425135,0.167562,1.000000,0.455598,0.263236,0.089622,0.136557
17.995465,0.093039,0.096434,0.266278,0.152784,0.408248,0.401233,0.158235,1.000000,0.403669,0.242877,0.091965,0.118751
18.018685,0.072451,0.087906,0.246593,0.143127,0.396817,0.377368,0.142153,1.000000,0.368061,0.228926,0.090710,0.100075
18.041905,0.060795,0.081663,0.235625,0.139538,0.383899,0.356095,0.130635,1.000000,0.335948,0.220695,0.088545,0.089681
18.065125,0.053804,0.071980,0.234226,0.136085,0.364960,0.331610,0.121942,1.000000,0.304123,0.206716,0.079843,0.096596
18.088345,0.054235,0.062168,0.220566,0.131730,0.347242,0.311003,0.114141,1.000000,0.276036,0.188296,0.069812,0.087529
18.111565,0.050793,0.056195,0.201446,0.130563,0.334116,0.291733,0.107734,1.000000,0.249217,0.176523,0.067032,0.081668
18.134785,0.045309,0.051386,0.193975,0.127421,0.317688,0.276481,0.111429,1.000000,0.221169,0.168149,0.064093,0.077923
18.158005,0.036343,0.048371,0.184186,0.124223,0.304084,0.262456,0.109346,1.000000,0.187352,0.150514,0.063558,0.086827
18.181224,0.036108,0.052422,0.174396,0.115963,0.288855,0.249333,0.109680,1.000000,0.152542,0.134831,0.067870,0.087801
18.204444,0.033958,0.050019,0.166278,0.111270,0.270896,0.237565,0.117882,1.000000,0.123923,0.118529,0.069304,0.074202
18.227664,0.033019,0.046694,0.167868,0.107755,0.256589,0.234058,0.131021,1.000000,0.099955,0.104597,0.061688,0.073921
18.250884,0.033371,0.041560,0.175848,0.108763,0.247383,0.237990,0.146055,1.000000,0.085815,0.091070,0.056487,0.076840
18.274104,0.032873,0.043241,0.190224,0.102410,0.238880,0.246776,0.164461,1.000000,0.074897,0.075725,0.054779,0.090724
18.297324,0.035178,0.048649,0.205025,0.101022,0.238047,0.261587,0.186730,1.000000,0.074408,0.067470,0.053001,0.094479
18.320544,0.035180,0.056951,0.210786,0.113677,0.245675,0.284161,0.210165,1.000000,0.082183,0.065800,0.052836,0.089118
18.343764,0.036822,0.063257,0.203230,0.119904,0.249792,0.305403,0.229983,1.000000,0.092119,0.066202,0.059079,0.068745
18.366984,0.040402,0.070091,0.195503,0.129030,0.260077,0.323619,0.251254,1.000000,0.100270,0.077254,0.061276,0.066573
18.390204,0.046289,0.074846,0.214980,0.143656,0.283217,0.348525,0.274735,1.000000,0.110834,0.097560,0.060375,0.087682
18.413424,0.051817,0.078963,0.239992,0.163431,0.324606,0.389089,0.300389,1.000000,0.127866,0.119169,0.063933,0.099730
18.436644,0.058269,0.088162,0.257876,0.199474,0.381137,0.440014,0.340060,1.000000,0.154731,0.148090,0.077765,0.111577
18.459864,0.065028,0.096839,0.268498,0.237974,0.444432,0.492757,0.398454,1.000000,0.198654,0.181484,0.087298,0.118789
18.483084,0.094861,0.116094,0.259820,0.282666,0.495625,0.523097,0.443370,1.000000,0.274334,0.225469,0.111442,0.119923
18.506304,0.142170,0.179688,0.305734,0.350412,0.544575,0.555758,0.509957,1.000000,0.322302,0.300468,0.164082,0.166891
18.529524,0.165731,0.163050,0.277920,0.364244,0.609516,0.585574,0.534298,1.000000,0.336245,0.304499,0.156351,0.147014
18.552744,0.195584,0.164384,0.296970,0.374201,0.659796,0.639470,0.591828,1.000000,0.374778,0.345121,0.162978,0.174720
18.575964,0.208356,0.179594,0.314683,0.388737,0.692687,0.699329,0.636983,1.000000,0.424536,0.374540,0.180597,0.186601
18.599184,0.215543,0.185786,0.302608,0.364278,0.697290,0.729449,0.644365,1.000000,0.464803,0.395629,0.164876,0.186520
18.622404,0.227668,0.205032,0.326989,0.368286,0.730454,0.791981,0.656163,1.000000,0.514166,0.423512,0.165588,0.205750
18.645624,0.239104,0.206831,0.342122,0.349146,0.772199,0.850738,0.663060,1.000000,0.525517,0.439553,0.182673,0.220846
18.668844,0.224602,0.208452,0.329028,0.347215,0.820971,0.888230,0.659226,1.000000,0.525495,0.445578,0.171858,0.194158
18.692063,0.200923,0.215489,0.372994,0.337087,0.885611,0.949057,0.667669,1.000000,0.554047,0.477498,0.170651,0.198883
18.715283,0.202596,0.218161,0.395323,0.345108,0.952190,1.000000,0.684924,0.995936,0.567422,0.507976,0.177451,0.213705
18.738503,0.181182,0.196545,0.391204,0.330176,0.966057,1.000000,0.642231,0.936941,0.547509,0.518333,0.157442,0.187575
18.761723,0.161144,0.175352,0.361328,0.313924,0.973513,1.000000,0.604307,0.917772,0.522979,0.527392,0.151548,0.194832
18.784943,0.143264,0.169848,0.342565,0.293585,0.972202,1.000000,0.573745,0.888668,0.504638,0.515317,0.151780,0.190856
18.808163,0.133870,0.170188,0.346012,0.292896,0.983482,1.000000,0.544104,0.866089,0.493180,0.507369,0.153247,0.172873
18.831383,0.129959,0.162180,0.347659,0.301553,1.000000,0.999084,0.515915,0.833237,0.490063,0.507326,0.166698,0.146021
18.854603,0.121293,0.151325,0.350312,0.318109,1.000000,0.979827,0.489103,0.777911,0.462089,0.496330,0.164130,0.115837
18.877823,0.112219,0.128165,0.371231,0.342050,1.000000,0.967259,0.455213,0.745370,0.442327,0.480584,0.142458,0.135146
18.901043,0.101313,0.111519,0.379100,0.362531,1.000000,0.957724,0.417363,0.762727,0.425603,0.463924,0.139851,0.157842
18.924263,0.090914,0.099619,0.396040,0.369458,1.000000,0.956729,0.407879,0.825331,0.409202,0.443413,0.142682,0.205774
18.947483,0.088936,0.104868,0.420372,0.362386,1.000000,0.965056,0.415248,0.908183,0.402590,0.416245,0.151329,0.224244
18.970703,0.085386,0.120821,0.441669,0.361597,0.972511,0.958602,0.441900,1.000000,0.424869,0.393123,0.173155,0.223300
18.993923,0.090684,0.129983,0.405471,0.340251,0.861716,0.883186,0.447020,1.000000,0.438558,0.355069,0.178620,0.183981
19.017143,0.097368,0.137321,0.389944,0.345281,0.783879,0.885165,0.471462,1.000000,0.495046,0.354013,0.172329,0.179710
19.040363,0.117776,0.138862,0.418169,0.369509,0.733149,0.931829,0.512578,1.000000,0.590574,0.374722,0.163045,0.219439
19.063583,0.126338,0.136521,0.430696,0.365472,0.689336,0.949536,0.534497,1.000000,0.661091,0.387922,0.175589,0.247356
19.086803,0.133436,0.156133,0.444074,0.368265,0.693080,0.969045,0.571920,1.000000,0.725418,0.416711,0.186742,0.268360
19.110023,0.147999,0.178933,0.455383,0.383514,0.741411,1.000000,0.612418,0.953893,0.777426,0.441692,0.202126,0.259173
19.133243,0.160778,0.191697,0.441710,0.401619,0.777639,1.000000,0.647318,0.881534,0.794532,0.446053,0.211352,0.239426
19.156463,0.177630,0.198103,0.412591,0.435287,0.818677,1.000000,0.686948,0.836649,0.801522,0.457438,0.227242,0.236667
19.179683,0.200002,0.215354,0.386011,0.464248,0.843692,1.000000,0.733532,0.783431,0.817097,0.480578,0.246091,0.258239
19.202902,0.256417,0.302138,0.447169,0.532659,0.872436,1.000000,0.779837,0.757185,0.854955,0.543096,0.297369,0.288297
19.226122,0.276057,0.268588,0.393036,0.503261,0.871827,1.000000,0.766098,0.742779,0.848400,0.527426,0.305295,0.306950
19.249342,0.306980,0.260279,0.406900,0.505207,0.905032,1.000000,0.766134,0.774591,0.861470,0.530227,0.305244,0.333508
19.272562,0.322623,0.244925,0.414052,0.487506,0.914975,1.000000,0.748035,0.771833,0.868214,0.532050,0.298395,0.325344
19.295782,0.328666,0.245802,0.413227,0.460336,0.919713,1.000000,0.715539,0.788878,0.882619,0.542271,0.283053,0.314289
19.319002,0.310855,0.239710,0.385955,0.422509,0.911932,1.000000,0.653341,0.780875,0.881358,0.549170,0.265111,0.300220
19.342222,0.294184,0.243689,0.343562,0.386942,0.915517,1.000000,0.585324,0.751676,0.854498,0.547689,0.239150,0.299666
19.365442,0.268776,0.238774,0.337558,0.358752,0.941900,1.000000,0.531728,0.721322,0.835540,0.558151,0.217699,0.287377
19.388662,0.241430,0.221548,0.366202,0.332154,0.962483,1.000000,0.501451,0.683338,0.810823,0.571822,0.223196,0.277778
19.411882,0.212854,0.207095,0.386430,0.310107,0.988717,1.000000,0.481205,0.661591,0.780001,0.587108,0.224844,0.271478
19.435102,0.181145,0.213349,0.381448,0.309955,1.000000,0.977992,0.458969,0.633717,0.736503,0.593584,0.222887,0.244429
19.458322,0.156367,0.218427,0.346059,0.320042,1.000000,0.951212,0.443082,0.606158,0.685549,0.587245,0.216050,0.209509
19.481542,0.145298,0.215409,0.300891,0.320944,1.000000,0.934048,0.438598,0.566041,0.641308,0.578968,0.211540,0.175469
19.504762,0.145819,0.193869,0.237857,0.325532,1.000000,0.941630,0.421205,0.509886,0.611581,0.577813,0.217791,0.157255
19.527982,0.174319,0.174309,0.205686,0.320565,1.000000,0.971738,0.382578,0.442519,0.576414,0.591446,0.217270,0.165119
19.551202,0.207883,0.140913,0.177693,0.317692,0.963435,1.000000,0.365141,0.368652,0.529482,0.573171,0.227160,0.167430
19.574422,0.241183,0.133583,0.163501,0.325047,0.940011,1.000000,0.334031,0.317364,0.484815,0.537154,0.244776,0.153311
19.597642,0.278242,0.133480,0.173325,0.303191,0.903200,1.000000,0.308366,0.313818,0.421695,0.509079,0.227326,0.146023
19.620862,0.272612,0.124281,0.146350,0.306017,0.869268,1.000000,0.285124,0.323055,0.371230,0.459137,0.188935,0.120950
19.644082,0.249528,0.101058,0.133835,0.295543,0.820706,1.000000,0.296209,0.364703,0.325729,0.376980,0.162183,0.112566
19.667302,0.247146,0.112985,0.145151,0.282299,0.783140,1.000000,0.349280,0.448419,0.332930,0.346671,0.150847,0.099273
19.690522,0.247873,0.131693,0.167865,0.284828,0.763518,1.000000,0.401225,0.523118,0.382766,0.376205,0.159908,0.112104
